FACID,FACNAME,CONTACT_PHONE_NUMBER,LATITUDE,LONGITUDE
960002322,DOUGLASS HOME,(909) 397-5824,34.073404,-117.775516
960002324,DAWNVIEW HOME,(909) 596-8300,34.103872,-117.753491
960002326,BLAISDELL HOME,(909) 596-5360,34.110648,-117.705175
960002337,PEACHWOOD PHYSICAL THERAPY/MATRIX,(626) 335-4077,34.128643,-117.878404
960002338,LONG BEACH PHYSICAL THERAPY/MATRIX,(562) 981-2300,33.807977,-118.134915
960002339,INDIAN HILLS PHYSICAL THERAPY/MATRIX,(818) 365-9171,34.262453,-118.467151
960002341,HUNT PHYSICAL THERAPY/MATRIX,(818) 244-0468,34.160175,-118.255045
960002343,BELL ORTHOPEDIC PHYSICAL THERAPY/MATRIX,(626) 441-0751,34.12819,-118.14738
960002347,G M HOME III,(562) 690-1283,33.910047,-117.993834
960002352,MATHARU ASSISTED LIVING #3,(310) 380-6884,33.889187,-118.320403
960002356,SUNBURST CARE CENTER - WINNETKA,(818) 700-1415,34.213213,-118.564883
960002358,PATE & INGRAM HOME I,(310) 330-0097,33.948677,-118.328756
960002360,PATE & INGRAM HOME II,(323) 756-7714,33.928602,-118.318899
960002366,TLC'S HILTON HOUSE,(818) 708-1740,34.214945,-118.527368
960002368,"LOOP HOME FOUNDATION, INC.",(310) 676-7634,33.918167,-118.347894
960002370,TLC'S PEARLMAN HOUSE,(818) 708-1740,34.214945,-118.527368
960002393,PACIFIC HOME CARE,(310) 518-5178,33.818843,-118.272088
960002394,BEACHSIDE HOME,(310) 371-1962,33.88018,-118.360553
960002397,CANYON CREST DIVISION,(818) 768-6765,34.235279,-118.342402
960002399,VISTA DEL VALLE DIVISION,(818) 767-7759,34.218819,-118.386337
960002401,CASA DEL SOL,(818) 767-3618,34.218944,-118.386337
960002403,NORRIS DIVISION,(818) 768-8154,34.227369,-118.369991
960002407,ELBEN DIVISION,(818) 951-4034,34.237652,-118.335421
960002411,LA CASA,(310) 327-7798,33.891457,-118.319672
960002416,"LOOP HOME FOUNDATION, INC. II",(310) 630-0636,33.886022,-118.303177
960002459,DYNAMIC  WALKAGAIN REHABILITATION UNIT,(213) 383-6860,34.050552,-118.277355
960002533,MT. SAN ANTONIO GARDENS,(909) 624-5061,34.098761,-117.73436
960002535,LONG BEACH SPORTS REHAB & PHYSICAL THERAPY,(562) 493-5501,33.792853,-118.107973
960002538,RCN PEDIATRIC CARE II,(626) 918-8830,34.046367,-117.945644
960002567,DELHAVEN COMMUNITY HOME,(626) 964-5737,33.974857,-117.90733
960002600,WILSHIRE CENTER PT AND SPORTS REHAB,(213) 481-1515,34.053081,-118.265027
960002644,ST. ANTHONY MEDICAL CENTER / IMPERIAL CLINIC,(323) 469-5555,33.931003,-118.290405
960002646,ST. ANTHONY MEDICAL CENTERS / PICO CLINIC,(213) 384-9555,34.047276,-118.292242
960002678,"SELECT PHYSICAL THERAPY HOLDINGS, INC.",,,
960002685,DORE HOME,(626) 934-9471,34.036803,-117.922861
960002687,CROCKETT DIVISION,(818) 504-6154,34.220171,-118.36066
960002689,G & E CARE HOME,(626) 964-4004,34.009184,-117.880472
960002692,JOHN MARSHALL HIGH SCHOOL CLINIC,(),34.10837,-118.27878
960002694,BAART LA PUENTE CLINIC,(626) 855-5090,34.037874,-117.952702
960002705,JADE RANCH,(909) 868-7137,34.045636,-117.776136
960002724,TEMPLE GARDEN HOMES IV,(626) 453-3898,34.095661,-118.049679
960002742,VALLEY VILLAGE HOUSE,(818) 587-9450,34.308507,-118.442182
960002743,MVM HOME II,(310) 767-1461,33.883646,-118.288069
960002750,CANTLAY HOUSE,(818) 989-3334,34.202312,-118.442102
960002757,RCN PEDIATRIC CARE III,(626) 917-9385,34.049216,-117.951864
960002760,DWC HOME CARE,(310) 386-4235,33.901855,-118.004338
960002763,UCP WHITE OAK,(818) 727-1067,34.23761,-118.520022
960002786,SUNBURST CARE CENTER #3,(818) 831-0625,34.239324,-118.492235
960002803,"NANCY A. SEDAT, M.S./CCC-SLP, & ASSOCIATES",(310) 264-8300,34.037877,-118.475222
960002816,THE OLIVE LEAF,(818) 360-3317,34.212032,-118.550342
960002818,EMERALD VILLAGE,(909) 868-0408,34.045994,-117.779975
960002836,UCP MISSION,(818) 366-2483,34.27522,-118.552043
960002840,HARVEST MOON ICF/DDN,(626) 961-0076,34.042977,-117.924838
960002842,STANWIN HOME,(818) 667-0681,34.243849,-118.429195
960002849,VALVERDE,(818) 342-3826,34.208882,-118.549138
960002859,TLC COMMUNITY HOUSE,(818) 884-1677,34.221652,-118.64412
960002862,ANTELOPE VALLEY PREGNANCY COUNSELING CENTER,(661) 947-0400,34.579555,-118.104203
960002863,CHELSEA HOME CARE,(323) 759-7604,33.983929,-118.33229
960002865,DISCOVERING HORIZONS-BALBOA HOUSE,(818) 772-2885,34.232381,-118.502598
960002877,TEMPLE GARDEN HOMES #5,(626) 453-3898,34.097127,-118.045512
960002879,TEMPLE GARDEN HOMES #6,(626) 453-3898,34.088935,-118.092072
960002884,HEALTH CARE INTEGRATED SERVICES,(310)635-2715,33.91538,-118.254322
960002894,TLC WOODLEY HOUSE,(818) 892-9498,34.230465,-118.485082
960002896,RESEDA HORIZONS - SAN JOSE,(818) 831-8438,34.261307,-118.522756
960002899,CK I,(661) 722-2695,34.666341,-118.18478
960002901,CK II,(661) 943-1868,34.666108,-118.17145
970000001,ALCOTT REHABILITATION HOSPITAL,(323) 737-2000,34.052544,-118.316728
970000003,ALEXANDRIA CARE CENTER,(323) 660-1800,34.098796,-118.298359
970000005,BRIER OAK ON SUNSET,(323) 663-3951,34.098087,-118.302412
970000017,SUNNY VIEW CARE CENTER,(323) 735-5146,34.038258,-118.338277
970000021,LA BREA REHABILITATION CENTER,(323) 937-4860,34.080393,-118.344081
970000029,KINGSLEY MANOR CARE CENTER,(323) 661-1128,34.089948,-118.303295
970000035,COUNTRY VILLA EAST NURSING CENTER,(323) 734-1101,34.034355,-118.309008
970000037,"FLOWER VILLA, INC.",(310) 652-3030,34.050895,-118.376104
970000043,ST. JOHN OF GOD RETIREMENT AND CARE CENTER,(323) 731-0641,34.033052,-118.311256
970000046,SUNRAY HEALTHCARE CENTER,(323) 734-2171,34.047155,-118.31215
970000050,VERNON HEALTHCARE CENTER,(323) 232-4895,34.003943,-118.257585
970000052,ST. ANDREWS HEALTHCARE,(323) 731-0861,34.039896,-118.311994
970000054,WESTERN CONVALESCENT HOSPITAL,(323) 737-7778,34.032629,-118.314649
970000062,GARDEN CREST REHABILITATION CENTER,(323) 663-8281,34.085538,-118.282562
970000064,MANCHESTER MANOR CVLT HOSPITAL,(323) 753-1789,33.960099,-118.288282
970000068,GEM TRANSITIONAL CARE CENTER,(626) 737-0560,34.117279,-118.15029
970000070,INFINITY CARE OF EAST LOS ANGELES,(323) 261-8108,34.042364,-118.207479
970000079,SAKURA INTERMEDIATE CARE FACILITY,,34.044032,-118.219716
970000085,GLENDALE HEALTHCARE CENTER,(818) 246-5516,34.13177,-118.257787
970000103,VIRGIL REHABILITATION AND SKILLED NURSING CENTER,(323) 665-5793,34.089434,-118.286926
970000105,WINDSOR MANOR,(818) 244-7219,34.137117,-118.238447
970000109,"MONTECITO HEIGHTS HEALTHCARE & WELLNESS CENTRE, LP.",(323) 223-3441,34.098035,-118.205601
970000121,ALDEN TERRACE CONVALESCENT HOSPITAL,(213) 382-8461,34.0487,-118.284122
970000123,ANGELS NURSING HEALTH CENTER,(213) 484-0784,34.059354,-118.268588
970000125,BONNIE BRAE CONVALESCENT HOSPITAL,(213) 483-8144,34.060329,-118.271166
970000127,BURLINGTON CONVALESCENT HOSPITAL,(213) 381-5585,34.052213,-118.275276
970000129,EMERALD TERRACE CONVALESCENT HOSPITAL,(213) 385-1715,34.048964,-118.281567
970000131,CALIFORNIA POST ACUTE,(213) 385-7301,34.053622,-118.28009
970000133,GRAND PARK CONVALESCENT HOSPITAL,(213) 382-7315,34.056041,-118.280524
970000135,UNIVERSITY PARK HEALTHCARE CENTER,(213) 748-0491,34.023889,-118.266585
970000137,COUNTRY VILLA REHABILITATION CENTER,(213) 484-9730,34.061841,-118.273352
970000139,LAKEVIEW TERRACE,(213) 380-9175,34.054597,-118.279461
970000143,MID-WILSHIRE HEALTH CARE CENTER,(213) 483-9921,34.056105,-118.274065
970000145,OLYMPIA CONVALESCENT HOSPITAL,(213) 487-3000,34.050034,-118.280882
970000147,WESTLAKE CONVALESCENT HOSPITAL,(213) 484-0510,34.061944,-118.271719
970000149,TEMPLE PARK CONVALESCENT HOSPITAL,(213) 380-3210,34.071865,-118.272812
970000156,HOLLENBECK PALMS,(323) 263-6195,34.039926,-118.219865
970000161,EISENHOWER HEALTHCARE CENTER,(626) 798-9133,34.171109,-118.150659
970000163,CAMELLIA GARDENS CARE CENTER,(626) 798-6777,34.179099,-118.150713
970000165,ROSE GARDEN CONVALESCENT CENTER,(626) 797-2120,34.178296,-118.149208
970000167,SAINT VINCENT HEALTHCARE,(626) 398-8182,34.176852,-118.150705
970000169,HERITAGE MANOR,(626) 573-3141,34.068814,-118.122887
970000171,GOLDEN CROSS HEALTH CARE,(626) 791-1948,34.170766,-118.150659
970000174,SERENITY CARE OF PASADENA,(626) 798-1111,34.172046,-118.150732
970000176,"TWO PALMS NURSING CENTER, INC.",(626) 798-8991,34.169197,-118.096003
970000178,VILLA GARDENS HEALTH CARE UNIT,(626) 796-8162,34.154248,-118.133833
970000182,MONTEREY PARK CONVALESCENT HOSPITAL,(626) 280-0280,34.066724,-118.122845
970000184,PASADENA PARK HEALTHCARE AND WELLNESS CENTER,(626) 463-4105,34.169174,-118.097202
970000186,LEGACY CARE OF PASADENA,(626) 798-0558,34.17299,-118.150671
970000188,"PASADENA CARE CENTER, LLC",(626) 773-7969,34.17409,-118.150683
970000194,BRIGHTON CARE CENTER,(626) 798-9125,34.17734,-118.150709
980001033,VNA HOSPICE AND PALLIATIVE CARE OF SOUTHERN CA,(909) 624-3574,34.09453,-117.716075
980001129,"VNA OF GREATER LOS ANGELES, INC.",(626)844-7692,34.066232,-118.380293
980001134,VNA HOSPICE & PALLIATIVE CARE OF SOUTHERN CA,(909) 624-3574,34.09453,-117.716075
980001136,CITRUS VALLEY HOSPICE,(626) 974-0354,34.085679,-117.905506
980001140,KAISER FOUNDATION HOSPITAL LOS ANGELES- HOSPICE,(323) 667-4375,34.061791,-118.306228
980001141,KAISER FOUNDATION HOSPITAL VALLEY CONTINUING CARE,(661) 951-0090,34.263394,-118.502312
980001165,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,(310) 324-2273,33.8583,-118.294917
980001273,"CAREMERIDIAN, LLC",(562) 691-2486,33.949705,-117.962196
980001357,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC.",(818)480-9300,34.237843,-118.562354
980001394,ERA HOME HEALTH SERVICES CORPORATION,(626) 332-2581,34.086136,-117.886044
980001421,"COMCARE HOME HEALTH, INC.",(818) 952-5164,34.145331,-118.257934
980001439,"QUALITY HOME HEALTH CARE, INC.",(626) 966-6893,34.073781,-117.864171
980001495,"MLH HEALTHCARE, INC.",(626) 457-1874,34.148231,-118.138438
980001500,"UNIQUE HOME HEALTH SERVICES, INC.",(626) 577-7596,34.156301,-118.132413
980001552,HOSPICE CARE OF CALIFORNIA,(562) 293-4006,33.8849384,-118.0305987
980001660,TENDER CARE HOME HEALTH,(626) 943-8988,34.102513,-118.103327
980001665,"LOTUS HEALTHCARE PARTNERS, INC.",(909) 468-5151,34.042452,-117.817783
980001747,"NEW DIMENSION HOME CARE, INC.",(626) 451-9990,34.101054,-118.114497
980001835,"IDEAL HOME CARE, INC.",(626) 966-7677,34.107418,-117.872725
980001947,EAST WEST HOME HEALTH,(562) 207-6970,33.8584595,-118.0811195
980001949,"ARPI, INC., HOME HEALTH CARE SERVICES",(818)239-3949,34.148494,-118.250078
980002104,KAISER FOUNDATION HOSPITAL VALLEYS CONTINUING CARE-LANCASTER BRANCH,(661) 729-7250,34.672484,-118.149318
980002128,"DSP HOME HEALTH, INC.",(626) 331-2265,34.075518,-117.906843
980002140,HOMEREACH HOSPICE,(562) 424-9405,33.797849,-118.154549
980002170,US BIOSERVICES,(800) 801-1140,33.862714,-117.806174
980002172,PROCARE HOSPICE,(661) 951-1146,34.653842,-118.147623
980002197,"COMPASSIONATE CARE HOME HEALTH, INC.",(626) 791-3300,34.184222,-118.131605
980002212,"PEREGRINE HOSPICE, INC.",(310) 371-3080,33.831053,-118.346504
980002220,"INGLEWOOD HOME HEALTH CARE AGENCY, INC.",(310) 677-1114,33.963225,-118.35345
980002230,METROPOLITAN HOME HEALTH,(213) 482-5801,34.157638,-118.397835
980002236,ST. ANTHONY HOSPICE,(818) 241-0082,34.148124,-118.249259
980002245,INNOVATIVE HOME HEALTH CARE,(323) 340-1415,34.111554,-118.170171
980002252,INTEGRITY HOME CARE CORPORATION,(818) 341-6844,34.233428,-118.536056
980002280,DEDICATED HOME HEALTH CARE,(818) 548-2684,34.142494,-118.260515
980002292,"CHELSEA'S HOME HEALTH CARE, INC.",(818) 905-7951,34.159771,-118.503432
980002294,SERENITY HOSPICE CARE,(800) 919-6419,34.109166,-117.702772
980002306,SERENE HOME HEALTH,(818)888-7007,34.16866,-118.609584
980002308,"FIRST CHOICE HOME HEALTH SERVICES, INC.",(562) 403-1601,33.858536,-118.081184
980002328,"ALLSUPREME HOME CARE, INC.",(310) 273-8616,33.99379,-118.441074
980002337,"FERGUS HOME HEALTH, INC.",(909) 396-6818,34.130628,-118.252456
980002341,VNA HOSPICE AND PALLIATIVE CARE OF SOUTHERN CALIFORNIA,(909) 624-3574,34.068753,-117.276621
980002354,"LEGACY HEALTH CARE PROVIDERS, INC.",(626) 858-5611,34.072866,-117.863753
980002356,"SELECT CARE HOME HEALTH SERVICES, INC.",(213) 389-3582,34.060577,-118.287791
980002387,"AMERICAN HOME HEALTH, INC.",(818) 507-6929,34.186716,-118.385678
980002389,"HOLY ANGEL HOME HEALTH CARE, INC.",(213) 380-2280,34.061731,-118.299299
980002394,"PRIME CHOICE HOME HEALTH, INC.",(562) 926-0014,33.884986,-118.062922
980002399,"OUTREACH HOME HEALTH SERVICES, INC.",(626) 618-0448,34.035886,-118.040523
980002401,"HOME CARE EXCELLENCE HEALTH SERVICES, INC.",(562)860-3424,33.86554,-118.102062
980002404,"ADVENT HEALTHCARE SERVICES, INC.",(909)839-2511,33.966787,-117.848594
980002423,HOLLYWOOD HOME HEALTH SERVICES,(323)662-3731,34.154808,-118.368502
980002433,ALL CARE HOSPICE,(818) 241-9108,34.145329,-118.257932
980002435,LA HOSPICE,(213) 351-1030,34.058908,-118.281358
980002437,"HOPE INTERNATIONAL HOSPICE, INC.",(310) 782-7070,33.842726,-118.309366
980002438,ONE CARE HOSPICE,(909) 784-3600,34.070128,-117.577973
980002440,"SEASONS HOSPICE & PALLIATIVE CARE OF CALIFORNIA, LLC",(866) 278-7500,34.158445,-118.258922
980002464,"HOLLYWOOD HOME HEALTH SERVICES, INC.",,34.093978,-118.326676
980002483,"GRACE HOSPICE, INC.",(213) 989-1600,34.068747,-118.263325
980002503,ACCREDITED HOME HEALTH SERVICES,(818) 986-1234,34.031064,-118.420188
980002513,PACIFIC HOME HEALTH CARE,(818) 557-7740,34.181254,-118.309176
140000011,ALAMEDA HOSPITAL,(510) 522-3700,37.76348,-122.254257
140000686,ALAMEDA HOSPITAL D/P SNF,,37.763506,-122.254238
140000012,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,(510) 869-8837,37.855711,-122.257891
140000014,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,(510) 428-3000,37.836771,-122.26785
140000380,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,(510) 653-5040,37.828404,-122.259195
140000184,FAIRMONT HOSPITAL,(510) 667-7800,37.70835,-122.120363
140000321,ALAMEDA COUNTY MEDICAL CENTER D/P SNF,(510) 895-4200,37.70835,-122.120363
140000271,ABSMC - HERRICK CAMPUS D/P APH,(650) 549-4430,37.863808,-122.26841
140000148,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,(510) 357-8300,37.716413,-122.131416
140000425,ALTA BATES SUMMIT MEDICAL CENTER,(510) 655-4000,37.820927,-122.262002
140000041,ST ROSE HOSPITAL,(510) 264-4000,37.634136,-122.0898
140000273,ST ROSE HOSPITAL D/P SNF,(415) 782-6200,37.63294,-122.089366
140000118,WASHINGTON HOSPITAL,(510) 797-1111,37.557637,-121.98092
140000203,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT CAMPUS,(510) 835-4500,37.820578,-122.264223
140000025,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,(510) 652-7000,37.819322,-122.264537
140000707,FREMONT HOSPITAL,(510) 796-1100,37.547884,-121.977706
140001086,KAISER FOUNDATION HOSPITAL - FREMONT,(510) 248-3000,37.550978,-121.97576
140000183,EDEN MEDICAL CENTER,(510) 537-1234,37.69798,-122.087229
630015029,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,(510) 454-1000,37.703959,-122.167757
30000108,SUTTER AMADOR HOSPITAL,(209) 223-7500,38.350393,-120.766058
230000001,ORCHARD HOSPITAL,(530) 846-5671,39.367004,-121.689013
230000327,ORCHARD HOSPITAL D/P SNF,(530) 846-5671,39.367004,-121.689013
230000002,ENLOE MEDICAL CENTER - COHASSET,(530) 332-7300,39.752031,-121.847643
230000352,ENLOE MEDICAL CENTER - COHASSET D/P APH,(530) 332-7300,39.752031,-121.847643
230000005,FEATHER RIVER HOSPITAL,(530) 877-9361,39.756464,-121.572267
230000014,OROVILLE HOSPITAL,(530) 533-8500,39.504946,-121.540966
230000013,ENLOE MEDICAL CENTER - ESPLANADE,(530) 332-7300,39.742639,-121.850443
30000120,MARK TWAIN MEDICAL CENTER,(209) 754-3521,38.190191,-120.67116
140000195,CONTRA COSTA REGIONAL MEDICAL CENTER,(925) 370-5100,38.00522,-122.132284
140000344,CONTRA COSTA REGIONAL MEDICAL CENTER D/P APH,(925) 370-5100,38.005403,-122.133549
140000016,SUTTER DELTA MEDICAL CENTER,(925) 779-7200,37.982384,-121.805513
140000187,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,(925) 939-3000,37.913952,-122.041488
140000196,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,(925) 682-8200,37.977886,-122.037866
140000683,SAN RAMON REGIONAL MEDICAL CENTER SOUTH BUILDING,(925) 275-9200,37.774212,-121.957871
140000885,SAN RAMON REGIONAL MEDICAL CENTER D/P SNF,(925) 275-9200,37.774212,-121.957871
140000704,SAN RAMON REGIONAL MEDICAL CENTER,(925) 275-9200,37.776055,-121.957574
140000832,JOHN MUIR BEHAVIORAL HEALTH CENTER,(925) 674-4100,37.986094,-122.038781
140000191,KAISER FOUNDATION HOSPITAL - RICHMOND CAMPUS,(510) 307-1500,37.936856,-122.360787
630011203,KAISER FOUNDATION HOSPITAL - ANTIOCH,(925) 813-6500,37.949506,-121.77495
30000114,BARTON MEMORIAL HOSPITAL,(530) 541-3420,38.912053,-119.998519
30001525,BARTON MEMORIAL HOSPITAL D/P SNF,(530) 543-5885,38.912053,-119.998519
30000121,MARSHALL MEDICAL CENTER,(530) 622-1441,38.724484,-120.790676
30001064,MARSHALL MEDICAL CENTER D/P SNF,(530) 622-1441,38.724405,-120.790665
40000095,CLOVIS COMMUNITY MEDICAL  CENTER,(559) 324-4000,36.837462,-119.661603
40000096,COALINGA REGIONAL MEDICAL CENTER,(559) 935-6400,36.150998,-120.337567
40000798,COALINGA REGIONAL MEDICAL CENTER D/P SNF,(559) 935-6400,36.150998,-120.337567
40000101,COMMUNITY REGIONAL MEDICAL CENTER,(559) 459-6000,36.743849,-119.786051
40000122,ADVENTIST MEDICAL CENTER - SELMA,(559) 891-1000,36.568865,-119.598425
110000069,THE GENERAL HOSPITAL,(707) 445-5111,40.787567,-124.139717
110000021,MAD RIVER COMMUNITY HOSPITAL,(707) 822-3621,40.895969,-124.092946
110000057,JEROLD PHELPS COMMUNITY HOSPITAL,(707) 923-3921,40.10125,-123.792332
110000621,JEROLD PHELPS COMMUNITY HOSPITAL D/P SNF,(707) 923-3921,40.10125,-123.792332
110000045,REDWOOD MEMORIAL HOSPITAL,(707) 445-8121,40.582546,-124.135541
110000067,ST. JOSEPH HOSPITAL,(707) 445-8121,40.782111,-124.142084
90000040,EL CENTRO REGIONAL MEDICAL CENTER,(760) 339-7100,32.7804456,-115.5685771
240000037,NORTHERN INYO HOSPITAL,(760) 873-5811,37.362098,-118.407326
120000336,DELANO REGIONAL MEDICAL CENTER,(661) 725-4800,35.761323,-119.238809
120000399,DELANO REGIONAL MEDICAL CENTER D/P SNF,(661) 725-4800,35.761323,-119.238809
120000338,BAKERSFIELD MEMORIAL HOSPITAL,(661) 327-1792,35.391096,-119.008196
120000342,KERN MEDICAL CENTER,(661) 326-2000,35.381055,-118.967578
120000402,KERN MEDICAL CENTER D/P APH,(661) 326-2000,35.381055,-118.967578
120000344,KERN VALLEY HEALTHCARE DISTRICT,(760) 379-2681,35.635309,-118.406275
120000695,KERN VALLEY HEALTHCARE DISTRICT D/P SNF,(760) 379-2681,35.635309,-118.406275
120000404,MERCY HOSPITAL,(661) 632-5537,35.373298,-119.026596
120000319,GOOD SAMARITAN HOSPITAL,(661) 399-4461,35.412233,-119.039929
120000666,GOOD SAMARITAN HOSPITAL D/P APH,(661) 399-4461,35.412233,-119.039929
120000411,SAN JOAQUIN COMMUNITY HOSPITAL,(661) 395-3000,35.383098,-119.021161
120000555,HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL,(661) 323-5500,35.367928,-119.057845
120001330,BAKERSFIELD HEART HOSPITAL,(661) 316-6002,35.386103,-119.039423
120000701,MERCY SOUTHWEST HOSPITAL,(661) 663-6000,35.351452,-119.114276
630012960,ADVENTIST MEDICAL CENTER,(559) 582-9000,36.3237872,-119.6664466
110000044,ST. HELENA HOSPITAL - CLEARLAKE,(707) 994-6486,38.936182,-122.620186
110000019,SUTTER LAKESIDE HOSPITAL,(707) 262-5000,39.102027,-122.910369
230000008,BANNER LASSEN MEDICAL CENTER,(530) 252-2000,40.438148,-120.627443
930000021,BHC ALHAMBRA HOSPITAL,(626) 286-1191,34.088676,-118.073589
930000013,CATALINA ISLAND MEDICAL CENTER,(310) 510-0700,33.338933,-118.33098
930000669,CATALINA ISLAND MEDICAL CENTER D/P SNF,(310) 510-0700,33.338933,-118.33098
930000144,KINDRED HOSPITAL BALDWIN PARK,(626) 388-2700,34.063387,-117.967102
930000625,VISTA SPECIALTY HOSPITAL OF SAN GABRIEL VALLEY D/P,(626) 338-1101,34.063387,-117.967102
930000014,BARLOW RESPIRATORY HOSPITAL,(213) 250-4200,34.074489,-118.248006
930000103,ST. MARY MEDICAL CENTER,(562) 491-9000,33.780152,-118.189282
930000015,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,(310) 836-7000,34.022262,-118.397923
930000492,BROTMAN MEDICAL CENTER D/P APH,(310) 836-7000,34.022262,-118.397923
930000802,SOTHERN CALIFORNIA HOSPITAL,(323) 836-7000,34.022262,-118.397923
930001764,BROTMAN MEDICAL CENTER D/P CDRH,(310) 836-7000,34.022262,-118.397923
930000196,COLLEGE HOSPITAL,(562) 924-9581,33.884845,-118.102953
930000146,DEL AMO HOSPITAL,(310) 530-1151,33.810256,-118.344847
930000052,PIH HOSPITAL - DOWNEY,(562) 904-5000,33.935183,-118.131971
930000053,EAST LOS ANGELES DOCTORS HOSPITAL,(323) 268-5514,34.023906,-118.184004
930000685,EAST LOS ANGELES DOCTORS HOSPITAL D/P SNF,,34.023906,-118.184004
930000054,ENCINO HOSPITAL MEDICAL CENTER,(818) 995-5000,34.156682,-118.485745
930000865,ENCINO HOSPITAL MEDICAL CENTER,,34.156682,-118.485745
930000867,ENCINO HOSPITAL MEDICAL CENTER,(818) 995-5000,34.156682,-118.485745
930000147,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,(323) 644-2000,34.084388,-118.256659
930000059,GLENDALE ADVENTIST MEDICAL CENTER,(818) 409-8000,34.149408,-118.230323
930000652,GLENDALE ADVENTIST MEDICAL CENTER D/P APH,(818) 409-8000,34.149408,-118.230323
930000892,GLENDALE ADVENTIST MEDICAL CENTER D/P SNF,(818) 409-8000,34.149408,-118.230323
